Date,Low,Close,High
2017-01-02 12:30:00.000,1527.7049560547,1527.7299804688,1528.1510009766
2017-01-02 12:35:00.000,1527.7060546875,1527.9930419922,1528.0119628906
2017-01-02 12:40:00.000,1527.8669433594,1527.8879394531,1528.1099853516
2017-01-02 12:45:00.000,1527.8940429688,1528.0520019531,1528.248046875
2017-01-02 12:50:00.000,1527.9489746094,1528.5329589844,1528.5489501953
2017-01-02 12:55:00.000,1528.3530273438,1528.4239501953,1528.5550537109
2017-01-02 13:00:00.000,1528.3349609375,1528.5510253906,1528.5679931641
2017-01-02 13:05:00.000,1527.876953125,1528.0550537109,1528.6080322266
2017-01-02 13:10:00.000,1527.8740234375,1527.9449462891,1528.3919677734
2017-01-02 13:15:00.000,1527.8480224609,1527.9339599609,1528.1550292969
2017-01-02 13:20:00.000,1527.5140380859,1528.2650146484,1528.2650146484
2017-01-02 13:25:00.000,1528.1359863281,1528.4780273438,1528.5219726563
2017-01-02 13:30:00.000,1528.3439941406,1528.7189941406,1528.7189941406
2017-01-02 13:35:00.000,1528.6290283203,1528.8790283203,1528.8790283203
2017-01-02 13:40:00.000,1528.6120605469,1528.626953125,1529.0939941406
2017-01-02 13:45:00.000,1528.6330566406,1529.1779785156,1529.1870117188
2017-01-02 13:50:00.000,1528.9360351563,1528.9360351563,1529.3929443359
2017-01-02 13:55:00.000,1528.7719726563,1529.5269775391,1529.6879882813
2017-01-02 14:00:00.000,1529.1300048828,1529.33203125,1529.5600585938
2017-01-02 14:05:00.000,1528.5290527344,1528.873046875,1529.2740478516
2017-01-02 14:10:00.000,1528.5629882813,1528.6550292969,1528.9270019531
2017-01-02 14:15:00.000,1528.6999511719,1528.7659912109,1529.0810546875
2017-01-02 14:20:00.000,1528.4449462891,1529.3940429688,1529.3940429688
2017-01-02 14:25:00.000,1529.2939453125,1529.3759765625,1529.8509521484
2017-01-02 14:30:00.000,1529.2099609375,1529.9189453125,1530.2230224609
2017-01-02 14:35:00.000,1529.625,1530.2049560547,1530.4060058594
