Date,Low,Close,High
2018-11-23 12:30:00.000,1472.7380371094,1473.4630126953,1473.4630126953
2018-11-23 12:35:00.000,1473.4510498047,1474.0880126953,1474.1639404297
2018-11-23 12:40:00.000,1473.7900390625,1473.8420410156,1474.2399902344
2018-11-23 12:45:00.000,1473.6059570313,1473.9659423828,1474.0169677734
2018-11-23 12:50:00.000,1473.8449707031,1473.8969726563,1474.2139892578
2018-11-23 12:55:00.000,1473.7760009766,1473.8039550781,1474.4759521484
2018-11-23 13:00:00.000,1473.5140380859,1474.3850097656,1474.4350585938
2018-11-23 13:05:00.000,1473.6059570313,1473.6600341797,1474.3470458984
2018-11-23 13:10:00.000,1473.6169433594,1474.4439697266,1474.5190429688
2018-11-23 13:15:00.000,1473.3360595703,1473.3360595703,1474.5069580078
2018-11-23 13:20:00.000,1471.1939697266,1471.2769775391,1473.3409423828
2018-11-23 13:25:00.000,1469.6510009766,1469.6929931641,1471.2469482422
2018-11-23 13:30:00.000,1468.9859619141,1469.0310058594,1469.9090576172
2018-11-23 13:35:00.000,1468.7159423828,1469.2299804688,1469.3549804688
2018-11-23 13:40:00.000,1465.9599609375,1466.123046875,1469.1479492188
2018-11-23 13:45:00.000,1465.8690185547,1467.0439453125,1467.4840087891
2018-11-23 13:50:00.000,1466.5579833984,1466.5579833984,1467.3210449219
2018-11-23 13:55:00.000,1466.4799804688,1467.1650390625,1467.3740234375
2018-11-23 14:00:00.000,1466.9749755859,1468.2850341797,1468.4239501953
2018-11-23 14:05:00.000,1467.1500244141,1467.1500244141,1468.2659912109
2018-11-23 14:10:00.000,1466.9919433594,1467.4870605469,1467.498046875
2018-11-23 14:15:00.000,1467.5870361328,1467.6090087891,1468.2170410156
2018-11-23 14:20:00.000,1466.9820556641,1467.9360351563,1467.9360351563
2018-11-23 14:25:00.000,1467.9069824219,1469.0660400391,1469.1049804688
2018-11-23 14:30:00.000,1468.6879882813,1471.2139892578,1471.2139892578
2018-11-23 14:35:00.000,1471.0570068359,1472.2960205078,1472.4210205078
2018-11-23 14:40:00.000,1471.4119873047,1471.9560546875,1472.6789550781
2018-11-23 14:45:00.000,1471.5729980469,1473.2120361328,1473.7569580078
2018-11-23 14:50:00.000,1471.998046875,1472.1070556641,1472.9749755859
2018-11-23 14:55:00.000,1471.7719726563,1473.1800537109,1473.6340332031
2018-11-23 15:00:00.000,1473.1960449219,1473.6579589844,1473.66796875
2018-11-23 15:05:00.000,1473.5959472656,1473.9510498047,1474.623046875
2018-11-23 15:10:00.000,1473.1989746094,1473.8139648438,1474.8459472656
2018-11-23 15:15:00.000,1472.8819580078,1473.4310302734,1474
2018-11-23 15:20:00.000,1471.7850341797,1472.0469970703,1473.6590576172
2018-11-23 15:25:00.000,1469.45703125,1469.4880371094,1471.9990234375
