Date,Low,Close,High
1986/09/28 24:00:00,126.69000244140625,126.69000244140625,126.69000244140625
1986/10/05 24:00:00,129.32000732421875,129.32000732421875,129.32000732421875
1986/10/12 24:00:00,128.75999450683594,128.75999450683594,128.75999450683594
1986/10/19 24:00:00,130.8300018310547,130.8300018310547,130.8300018310547
1986/10/26 24:00:00,134.5399932861328,134.5399932861328,134.5399932861328
1986/11/02 24:00:00,137.50999450683594,137.50999450683594,137.50999450683594
1986/11/09 24:00:00,135.07000732421875,135.07000732421875,135.07000732421875
1986/11/16 24:00:00,129.80999755859375,129.80999755859375,129.80999755859375
1986/11/23 24:00:00,128.0,128.0,128.0
1986/11/30 24:00:00,125.27999877929688,125.27999877929688,125.27999877929688
1986/12/07 24:00:00,127.25,127.25,127.25
1986/12/14 24:00:00,125.0,126.22000122070312,126.25
1986/12/21 24:00:00,124.75,125.01000213623047,126.0
1986/12/28 24:00:00,124.75,127.18000030517578,127.25
1987/01/04 24:00:00,120.75,120.86000061035156,128.25
1987/01/11 24:00:00,109.25,113.3499984741211,120.5
1987/01/18 24:00:00,113.0,113.6500015258789,117.0
1987/01/25 24:00:00,107.5,111.12999725341797,113.75
1987/02/01 24:00:00,111.5,116.97000122070312,118.25
1987/02/08 24:00:00,115.75,117.58000183105469,118.75
1987/02/15 24:00:00,117.5,122.5199966430664,122.75
1987/02/22 24:00:00,122.5,127.13999938964844,127.25
1987/03/01 24:00:00,127.25,129.25,129.75
1987/03/08 24:00:00,128.25,129.4600067138672,131.25
1987/03/15 24:00:00,129.5,130.82000732421875,132.25
1987/03/22 24:00:00,130.5,134.41000366210938,134.75
1987/03/29 24:00:00,129.75,131.58999633789062,134.75
1987/04/05 24:00:00,131.5,134.0500030517578,136.5
1987/04/12 24:00:00,132.5,137.47999572753906,137.75
1987/04/19 24:00:00,136.99000549316406,140.97000122070312,141.5
1987/04/26 24:00:00,138.75,139.6699981689453,141.0
1987/05/03 24:00:00,138.75,140.0399932861328,142.25
1987/05/10 24:00:00,132.99000549316406,132.99000549316406,140.25
1987/05/17 24:00:00,126.75,131.47000122070312,132.25
1987/05/24 24:00:00,131.0,132.0399932861328,133.25
1987/05/31 24:00:00,130.75,132.52999877929688,132.52999877929688
1987/06/07 24:00:00,132.5,134.6199951171875,134.75
1987/06/14 24:00:00,134.5,136.42999267578125,136.75
1987/06/21 24:00:00,135.25,135.61000061035156,136.75
1987/06/28 24:00:00,134.0,137.5500030517578,137.5500030517578
1987/07/05 24:00:00,137.5,140.0399932861328,140.0399932861328
1987/07/12 24:00:00,140.0,142.75,143.0
1987/07/19 24:00:00,139.75,141.60000610351562,142.75
1987/07/26 24:00:00,141.5,145.1300048828125,145.75
1987/08/02 24:00:00,143.0,146.75999450683594,148.5
1987/08/09 24:00:00,145.2100067138672,151.50999450683594,151.50999450683594
