Date,Low,Close,High
2006/01/03 24:00:00,1245.739990234375,1268.800048828125,1270.219970703125
2006/01/04 24:00:00,1267.739990234375,1273.4599609375,1275.3699951171875
2006/01/05 24:00:00,1270.300048828125,1273.47998046875,1276.9100341796875
2006/01/06 24:00:00,1273.47998046875,1285.449951171875,1286.0899658203125
2006/01/09 24:00:00,1284.8199462890625,1290.1500244140625,1290.780029296875
2006/01/10 24:00:00,1283.760009765625,1289.68994140625,1290.1500244140625
2006/01/11 24:00:00,1288.1199951171875,1294.1800537109375,1294.9000244140625
2006/01/12 24:00:00,1285.0400390625,1286.06005859375,1294.1800537109375
2006/01/13 24:00:00,1282.780029296875,1287.6099853515625,1288.9599609375
2006/01/17 24:00:00,1278.6099853515625,1283.030029296875,1287.6099853515625
2006/01/18 24:00:00,1272.0799560546875,1277.9300537109375,1282.9300537109375
2006/01/19 24:00:00,1277.9300537109375,1285.0400390625,1287.7900390625
2006/01/20 24:00:00,1260.9200439453125,1261.489990234375,1285.0400390625
2006/01/23 24:00:00,1261.489990234375,1263.8199462890625,1268.18994140625
2006/01/24 24:00:00,1263.8199462890625,1266.8599853515625,1271.469970703125
2006/01/25 24:00:00,1259.4200439453125,1264.6800537109375,1271.8699951171875
2006/01/26 24:00:00,1264.6800537109375,1273.8299560546875,1276.43994140625
2006/01/27 24:00:00,1273.8299560546875,1283.719970703125,1286.3800048828125
2006/01/30 24:00:00,1283.510009765625,1285.18994140625,1287.93994140625
2006/01/31 24:00:00,1276.8499755859375,1280.0799560546875,1285.199951171875
2006/02/01 24:00:00,1277.5699462890625,1282.4599609375,1283.3299560546875
2006/02/02 24:00:00,1267.719970703125,1270.8399658203125,1282.4599609375
2006/02/03 24:00:00,1261.02001953125,1264.030029296875,1270.8699951171875
2006/02/06 24:00:00,1261.6199951171875,1265.02001953125,1267.0400390625
2006/02/07 24:00:00,1253.6099853515625,1254.780029296875,1265.780029296875
2006/02/08 24:00:00,1254.780029296875,1265.6500244140625,1266.469970703125
2006/02/09 24:00:00,1262.800048828125,1263.780029296875,1274.56005859375
2006/02/10 24:00:00,1254.97998046875,1266.989990234375,1269.8900146484375
2006/02/13 24:00:00,1258.3399658203125,1262.8599853515625,1266.989990234375
2006/02/14 24:00:00,1260.800048828125,1275.530029296875,1278.2099609375
2006/02/15 24:00:00,1271.06005859375,1280.0,1281.0
2006/02/16 24:00:00,1280.0,1289.3800048828125,1289.3900146484375
2006/02/17 24:00:00,1284.0699462890625,1287.239990234375,1289.469970703125
2006/02/21 24:00:00,1281.3299560546875,1283.030029296875,1291.9200439453125
2006/02/22 24:00:00,1283.030029296875,1292.6700439453125,1294.1700439453125
2006/02/23 24:00:00,1285.1400146484375,1287.7900390625,1293.8399658203125
2006/02/24 24:00:00,1285.6199951171875,1289.4300537109375,1292.1099853515625
2006/02/27 24:00:00,1289.4300537109375,1294.1199951171875,1297.5699462890625
2006/02/28 24:00:00,1278.6600341796875,1280.6600341796875,1294.1199951171875
2006/03/01 24:00:00,1280.6600341796875,1291.239990234375,1291.800048828125
2006/03/02 24:00:00,1283.2099609375,1289.1400146484375,1291.239990234375
2006/03/03 24:00:00,1284.199951171875,1287.22998046875,1297.3299560546875
2006/03/06 24:00:00,1275.6700439453125,1278.260009765625,1288.22998046875
2006/03/07 24:00:00,1271.1099853515625,1275.8800048828125,1278.260009765625
2006/03/08 24:00:00,1268.4200439453125,1278.469970703125,1280.3299560546875
2006/03/09 24:00:00,1272.22998046875,1272.22998046875,1282.739990234375
2006/03/10 24:00:00,1271.1099853515625,1281.4200439453125,1284.3699951171875
2006/03/13 24:00:00,1281.5799560546875,1284.1300048828125,1287.3699951171875
2006/03/14 24:00:00,1282.6700439453125,1297.47998046875,1298.1400146484375
2006/03/15 24:00:00,1294.969970703125,1303.02001953125,1304.4000244140625
2006/03/16 24:00:00,1303.02001953125,1305.3299560546875,1310.449951171875
2006/03/17 24:00:00,1305.3199462890625,1307.25,1309.7900390625
2006/03/20 24:00:00,1303.5899658203125,1305.0799560546875,1310.0
2006/03/21 24:00:00,1295.8199462890625,1297.22998046875,1310.8800048828125
2006/03/22 24:00:00,1295.81005859375,1305.0400390625,1305.969970703125
2006/03/23 24:00:00,1298.1099853515625,1301.6700439453125,1305.0400390625
2006/03/24 24:00:00,1298.8900146484375,1302.949951171875,1306.530029296875
2006/03/27 24:00:00,1299.0899658203125,1301.6099853515625,1303.739990234375
2006/03/28 24:00:00,1291.8399658203125,1293.22998046875,1306.239990234375
2006/03/29 24:00:00,1293.22998046875,1302.8900146484375,1305.5999755859375
2006/03/30 24:00:00,1296.719970703125,1300.25,1310.1500244140625
2006/03/31 24:00:00,1294.8699951171875,1294.8699951171875,1303.0
2006/04/03 24:00:00,1296.6500244140625,1297.81005859375,1309.18994140625
2006/04/04 24:00:00,1294.7099609375,1305.9300537109375,1307.550048828125
2006/04/05 24:00:00,1304.8199462890625,1311.56005859375,1312.81005859375
2006/04/06 24:00:00,1302.43994140625,1309.0400390625,1311.989990234375
2006/04/07 24:00:00,1294.1800537109375,1295.5,1314.0699462890625
2006/04/10 24:00:00,1293.1700439453125,1296.6199951171875,1300.739990234375
2006/04/11 24:00:00,1282.9599609375,1286.5699462890625,1300.7099609375
2006/04/12 24:00:00,1286.449951171875,1288.1199951171875,1290.9300537109375
2006/04/13 24:00:00,1283.3699951171875,1289.1199951171875,1292.0899658203125
2006/04/17 24:00:00,1280.739990234375,1285.3299560546875,1292.449951171875
2006/04/18 24:00:00,1285.3299560546875,1307.280029296875,1309.02001953125
2006/04/19 24:00:00,1302.7900390625,1309.9300537109375,1310.3900146484375
2006/04/20 24:00:00,1306.3800048828125,1311.4599609375,1318.1600341796875
2006/04/21 24:00:00,1306.5899658203125,1311.280029296875,1317.6700439453125
2006/04/24 24:00:00,1303.7900390625,1308.1099853515625,1311.280029296875
2006/04/25 24:00:00,1299.1700439453125,1301.739990234375,1310.7900390625
2006/04/26 24:00:00,1301.739990234375,1305.4100341796875,1310.969970703125
2006/04/27 24:00:00,1295.5699462890625,1309.719970703125,1315.0
2006/04/28 24:00:00,1306.1600341796875,1310.6099853515625,1316.0400390625
2006/05/01 24:00:00,1303.4599609375,1305.18994140625,1317.2099609375
2006/05/02 24:00:00,1305.18994140625,1313.2099609375,1313.6600341796875
2006/05/03 24:00:00,1303.9200439453125,1308.1199951171875,1313.469970703125
2006/05/04 24:00:00,1307.8499755859375,1312.25,1315.1400146484375
2006/05/05 24:00:00,1312.25,1325.760009765625,1326.530029296875
2006/05/08 24:00:00,1322.8699951171875,1324.6600341796875,1326.699951171875
2006/05/09 24:00:00,1322.47998046875,1325.1400146484375,1326.5999755859375
2006/05/10 24:00:00,1317.43994140625,1322.8499755859375,1325.510009765625
2006/05/11 24:00:00,1303.449951171875,1305.9200439453125,1322.6300048828125
2006/05/12 24:00:00,1290.3800048828125,1291.239990234375,1305.8800048828125
2006/05/15 24:00:00,1284.510009765625,1294.5,1294.81005859375
2006/05/16 24:00:00,1288.510009765625,1292.0799560546875,1297.8800048828125
2006/05/17 24:00:00,1267.31005859375,1270.3199462890625,1291.72998046875
2006/05/18 24:00:00,1261.75,1261.81005859375,1274.8900146484375
2006/05/19 24:00:00,1256.280029296875,1267.030029296875,1272.1500244140625
2006/05/22 24:00:00,1252.97998046875,1262.0699462890625,1268.77001953125
2006/05/23 24:00:00,1256.1500244140625,1256.5799560546875,1273.6700439453125
2006/05/24 24:00:00,1245.3399658203125,1258.5699462890625,1264.530029296875
2006/05/25 24:00:00,1258.4100341796875,1272.8800048828125,1273.260009765625
2006/05/26 24:00:00,1272.5,1280.1600341796875,1280.5400390625
2006/05/30 24:00:00,1259.8699951171875,1259.8699951171875,1280.0400390625
2006/05/31 24:00:00,1259.3800048828125,1270.0899658203125,1270.0899658203125
2006/06/01 24:00:00,1269.18994140625,1285.7099609375,1285.7099609375
2006/06/02 24:00:00,1280.219970703125,1288.219970703125,1290.6800537109375
2006/06/05 24:00:00,1264.6600341796875,1265.2900390625,1288.1600341796875
2006/06/06 24:00:00,1254.4599609375,1263.8499755859375,1269.8800048828125
2006/06/07 24:00:00,1255.77001953125,1256.1500244140625,1272.469970703125
2006/06/08 24:00:00,1235.1800537109375,1257.9300537109375,1259.8499755859375
2006/06/09 24:00:00,1250.030029296875,1252.300048828125,1262.5799560546875
2006/06/12 24:00:00,1236.4300537109375,1237.43994140625,1255.219970703125
2006/06/13 24:00:00,1222.52001953125,1223.68994140625,1243.3699951171875
2006/06/14 24:00:00,1219.2900390625,1230.0400390625,1231.4599609375
2006/06/15 24:00:00,1230.010009765625,1256.1600341796875,1258.6400146484375
2006/06/16 24:00:00,1246.3299560546875,1251.5400390625,1256.27001953125
2006/06/19 24:00:00,1237.1700439453125,1240.1300048828125,1255.9300537109375
2006/06/20 24:00:00,1238.8699951171875,1240.1199951171875,1249.010009765625
2006/06/21 24:00:00,1240.0899658203125,1252.199951171875,1257.9599609375
2006/06/22 24:00:00,1241.530029296875,1245.5999755859375,1251.9200439453125
2006/06/23 24:00:00,1241.4300537109375,1244.5,1253.1300048828125
2006/06/26 24:00:00,1243.6800537109375,1250.56005859375,1250.9200439453125
2006/06/27 24:00:00,1238.93994140625,1239.199951171875,1253.3699951171875
2006/06/28 24:00:00,1237.5899658203125,1246.0,1247.06005859375
2006/06/29 24:00:00,1245.93994140625,1272.8699951171875,1272.8800048828125
2006/06/30 24:00:00,1270.199951171875,1270.199951171875,1276.300048828125
2006/07/03 24:00:00,1270.06005859375,1280.18994140625,1280.3800048828125
2006/07/05 24:00:00,1265.9100341796875,1270.9100341796875,1280.050048828125
2006/07/06 24:00:00,1270.5799560546875,1274.0799560546875,1278.3199462890625
2006/07/07 24:00:00,1263.1300048828125,1265.47998046875,1275.3800048828125
2006/07/10 24:00:00,1264.4599609375,1267.3399658203125,1274.06005859375
2006/07/11 24:00:00,1259.6500244140625,1272.4300537109375,1273.6400146484375
2006/07/12 24:00:00,1257.2900390625,1258.5999755859375,1273.31005859375
2006/07/13 24:00:00,1241.4300537109375,1242.280029296875,1258.5799560546875
2006/07/14 24:00:00,1228.449951171875,1236.199951171875,1242.699951171875
2006/07/17 24:00:00,1231.489990234375,1234.489990234375,1240.0699462890625
2006/07/18 24:00:00,1224.5400390625,1236.8599853515625,1239.8599853515625
2006/07/19 24:00:00,1236.739990234375,1259.81005859375,1261.81005859375
2006/07/20 24:00:00,1249.1300048828125,1249.1300048828125,1262.56005859375
2006/07/21 24:00:00,1238.719970703125,1240.2900390625,1250.9599609375
2006/07/24 24:00:00,1240.25,1260.9100341796875,1262.5
2006/07/25 24:00:00,1257.18994140625,1268.8800048828125,1272.3900146484375
2006/07/26 24:00:00,1261.93994140625,1268.4000244140625,1273.8900146484375
2006/07/27 24:00:00,1261.9200439453125,1263.199951171875,1275.8499755859375
2006/07/28 24:00:00,1263.1500244140625,1278.550048828125,1280.4200439453125
2006/07/31 24:00:00,1274.31005859375,1276.6600341796875,1278.6600341796875
2006/08/01 24:00:00,1265.7099609375,1270.9200439453125,1278.6600341796875
2006/08/02 24:00:00,1270.72998046875,1277.4100341796875,1283.4200439453125
2006/08/03 24:00:00,1271.25,1280.27001953125,1283.9599609375
2006/08/04 24:00:00,1273.8199462890625,1279.3599853515625,1292.9200439453125
2006/08/07 24:00:00,1273.0,1275.77001953125,1279.31005859375
2006/08/08 24:00:00,1268.3699951171875,1271.47998046875,1282.75
2006/08/09 24:00:00,1264.72998046875,1265.949951171875,1283.739990234375
2006/08/10 24:00:00,1261.300048828125,1271.81005859375,1272.550048828125
2006/08/11 24:00:00,1262.0799560546875,1266.739990234375,1271.6400146484375
2006/08/14 24:00:00,1266.6700439453125,1268.2099609375,1278.9000244140625
2006/08/15 24:00:00,1268.18994140625,1285.5799560546875,1286.22998046875
2006/08/16 24:00:00,1285.27001953125,1295.4300537109375,1296.2099609375
2006/08/17 24:00:00,1292.7099609375,1297.47998046875,1300.780029296875
2006/08/18 24:00:00,1293.5699462890625,1302.300048828125,1302.300048828125
2006/08/21 24:00:00,1295.510009765625,1297.52001953125,1302.300048828125
2006/08/22 24:00:00,1294.43994140625,1298.8199462890625,1302.489990234375
2006/08/23 24:00:00,1289.8199462890625,1292.989990234375,1301.5
2006/08/24 24:00:00,1291.4000244140625,1296.06005859375,1297.22998046875
2006/08/25 24:00:00,1292.3900146484375,1295.0899658203125,1298.8800048828125
2006/08/28 24:00:00,1293.969970703125,1301.780029296875,1305.02001953125
2006/08/29 24:00:00,1295.2900390625,1304.280029296875,1305.02001953125
2006/08/30 24:00:00,1302.1500244140625,1305.3699951171875,1306.739990234375
2006/08/31 24:00:00,1302.449951171875,1303.8199462890625,1306.1099853515625
2006/09/01 24:00:00,1303.800048828125,1311.010009765625,1312.030029296875
2006/09/05 24:00:00,1308.8199462890625,1313.25,1314.6700439453125
2006/09/06 24:00:00,1299.280029296875,1300.260009765625,1313.0400390625
2006/09/07 24:00:00,1292.1300048828125,1294.02001953125,1301.25
2006/09/08 24:00:00,1294.02001953125,1298.9200439453125,1300.1400146484375
2006/09/11 24:00:00,1290.9300537109375,1299.5400390625,1302.3599853515625
2006/09/12 24:00:00,1299.530029296875,1313.0,1314.280029296875
