Date,Low,Close,High
2018-11-22 15:39:00.000,1469.8740234375,1469.958984375,1469.9620361328
2018-11-22 15:40:00.000,1469.8969726563,1469.8969726563,1470.123046875
2018-11-22 15:41:00.000,1469.6070556641,1470.3229980469,1470.3229980469
2018-11-22 15:42:00.000,1470.208984375,1470.2449951172,1470.3110351563
2018-11-22 15:43:00.000,1469.8959960938,1469.8959960938,1470.2209472656
2018-11-22 15:44:00.000,1469.7790527344,1469.8270263672,1469.8540039063
2018-11-22 15:45:00.000,1469.8530273438,1470.1049804688,1470.123046875
2018-11-22 15:46:00.000,1470.1049804688,1470.2629394531,1470.2829589844
2018-11-22 15:47:00.000,1470.0989990234,1470.3530273438,1470.3530273438
2018-11-22 15:48:00.000,1470.1090087891,1470.1169433594,1470.3630371094
2018-11-22 15:49:00.000,1469.9479980469,1470.1729736328,1470.1729736328
2018-11-22 15:50:00.000,1470.1650390625,1470.3239746094,1470.4139404297
2018-11-22 15:51:00.000,1470.2669677734,1470.4379882813,1470.5260009766
2018-11-22 15:52:00.000,1470.3199462891,1470.4189453125,1470.4670410156
2018-11-22 15:53:00.000,1470.3380126953,1470.375,1470.4790039063
2018-11-22 15:54:00.000,1470.1800537109,1470.1800537109,1470.4770507813
2018-11-22 15:55:00.000,1469.5469970703,1469.5589599609,1470.2199707031
2018-11-22 15:56:00.000,1469.2939453125,1469.2939453125,1469.4279785156
2018-11-22 15:57:00.000,1469.2760009766,1469.3430175781,1469.373046875
2018-11-22 15:58:00.000,1469.4019775391,1469.498046875,1469.5620117188
2018-11-22 15:59:00.000,1468.5190429688,1468.7099609375,1469.5560302734
2018-11-22 16:00:00.000,1467.6590576172,1467.6590576172,1468.7230224609
2018-11-22 16:01:00.000,1467.623046875,1467.7509765625,1467.9379882813
2018-11-22 16:02:00.000,1467.3559570313,1467.7850341797,1467.8089599609
2018-11-22 16:03:00.000,1467.6479492188,1468.0639648438,1468.0639648438
2018-11-22 16:04:00.000,1468.1540527344,1468.4300537109,1468.4300537109
2018-11-22 16:05:00.000,1468.3270263672,1468.66796875,1468.66796875
2018-11-22 16:06:00.000,1468.5250244141,1468.5579833984,1468.6500244141
2018-11-22 16:07:00.000,1468.5760498047,1468.6020507813,1468.8470458984
2018-11-22 16:08:00.000,1468.4289550781,1468.6099853516,1468.6689453125
2018-11-22 16:09:00.000,1468.4090576172,1468.4620361328,1468.6639404297
2018-11-22 16:10:00.000,1468.5589599609,1468.58203125,1468.751953125
2018-11-22 16:11:00.000,1468.4940185547,1468.54296875,1468.5600585938
2018-11-22 16:12:00.000,1468.4749755859,1468.8470458984,1468.8470458984
2018-11-22 16:13:00.000,1468.5300292969,1468.5300292969,1468.8940429688
2018-11-22 16:14:00.000,1468.3489990234,1468.3590087891,1468.5450439453
2018-11-22 16:15:00.000,1468.1040039063,1468.4749755859,1468.4749755859
2018-11-22 16:16:00.000,1468.2600097656,1468.3649902344,1468.4429931641
2018-11-22 16:17:00.000,1468.2760009766,1468.3780517578,1468.4870605469
2018-11-22 16:18:00.000,1468.3079833984,1468.4820556641,1468.5450439453
2018-11-22 16:19:00.000,1467.9479980469,1467.9479980469,1468.5150146484
2018-11-22 16:20:00.000,1467.8149414063,1467.8220214844,1467.9940185547
2018-11-22 16:21:00.000,1467.7010498047,1467.9799804688,1467.9799804688
2018-11-22 16:22:00.000,1467.9859619141,1468.1080322266,1468.1820068359
2018-11-22 16:23:00.000,1467.9630126953,1468.1199951172,1468.1350097656
2018-11-22 16:24:00.000,1467.5699462891,1467.8669433594,1468.0150146484
2018-11-22 16:25:00.000,1467.876953125,1467.876953125,1467.876953125
2018-11-22 16:29:00.000,1466.3919677734,1466.3919677734,1467.5770263672
2018-11-23 08:00:00.000,1466.2550048828,1466.5749511719,1466.7700195313
2018-11-23 08:01:00.000,1466.3919677734,1467.6839599609,1467.91796875
2018-11-23 08:02:00.000,1466.7540283203,1467.6330566406,1467.8280029297
2018-11-23 08:03:00.000,1466.9260253906,1466.9260253906,1467.8520507813
2018-11-23 08:04:00.000,1466.0600585938,1466.0600585938,1467.0119628906
2018-11-23 08:05:00.000,1465.8780517578,1466.0300292969,1466.2659912109
2018-11-23 08:06:00.000,1466.0090332031,1466.2220458984,1466.8000488281
2018-11-23 08:07:00.000,1465.6259765625,1465.6259765625,1466.3580322266
2018-11-23 08:08:00.000,1465.0789794922,1466.0689697266,1466.0689697266
2018-11-23 08:09:00.000,1466.0959472656,1466.3220214844,1466.3220214844
2018-11-23 08:10:00.000,1465.8699951172,1466.2440185547,1466.248046875
2018-11-23 08:11:00.000,1466.126953125,1466.2490234375,1466.5980224609
2018-11-23 08:12:00.000,1466.2950439453,1466.5949707031,1466.7939453125
2018-11-23 08:13:00.000,1466.7440185547,1467.5350341797,1467.5350341797
2018-11-23 08:14:00.000,1467.9759521484,1469.5660400391,1469.5660400391
2018-11-23 08:15:00.000,1468.4279785156,1468.875,1469.4620361328
2018-11-23 08:16:00.000,1468.9560546875,1468.9909667969,1469.1669921875
2018-11-23 08:17:00.000,1469.0649414063,1470.0629882813,1470.3809814453
2018-11-23 08:18:00.000,1470.1009521484,1470.2919921875,1470.4360351563
2018-11-23 08:19:00.000,1470.3580322266,1471.2180175781,1471.3100585938
2018-11-23 08:20:00.000,1470.9139404297,1471.333984375,1471.333984375
2018-11-23 08:21:00.000,1471.1949462891,1471.1949462891,1471.6209716797
2018-11-23 08:22:00.000,1471.2110595703,1472.1099853516,1472.1099853516
2018-11-23 08:23:00.000,1472.1429443359,1472.3220214844,1472.458984375
2018-11-23 08:24:00.000,1472.1009521484,1472.2049560547,1472.4479980469
2018-11-23 08:25:00.000,1471.5489501953,1471.5489501953,1472.2370605469
2018-11-23 08:26:00.000,1471.5830078125,1471.7950439453,1472.0240478516
2018-11-23 08:27:00.000,1471.2490234375,1471.2750244141,1471.9649658203
2018-11-23 08:28:00.000,1471.1550292969,1471.5109863281,1471.6080322266
2018-11-23 08:29:00.000,1471.79296875,1471.9859619141,1472.0999755859
2018-11-23 08:30:00.000,1471.5350341797,1471.5350341797,1472.4720458984
2018-11-23 08:31:00.000,1471.1619873047,1471.3909912109,1471.5179443359
2018-11-23 08:32:00.000,1470.3449707031,1470.3830566406,1471.0319824219
2018-11-23 08:33:00.000,1470,1470.3100585938,1470.5489501953
2018-11-23 08:34:00.000,1470.3430175781,1471.3289794922,1471.3289794922
2018-11-23 08:35:00.000,1470.8940429688,1470.9460449219,1471.2950439453
2018-11-23 08:36:00.000,1470.2800292969,1470.45703125,1470.8470458984
2018-11-23 08:37:00.000,1470.2709960938,1470.3010253906,1470.4250488281
2018-11-23 08:38:00.000,1469.9110107422,1470.9510498047,1470.9510498047
2018-11-23 08:39:00.000,1470.8409423828,1471.0610351563,1471.1350097656
2018-11-23 08:40:00.000,1470.8890380859,1471.1669921875,1471.2099609375
2018-11-23 08:41:00.000,1471.2349853516,1471.8900146484,1471.8900146484
2018-11-23 08:42:00.000,1471.5560302734,1471.8189697266,1471.9580078125
2018-11-23 08:43:00.000,1471.873046875,1473.2130126953,1473.2130126953
2018-11-23 08:44:00.000,1473.2769775391,1473.8239746094,1473.8709716797
2018-11-23 08:45:00.000,1473.8170166016,1473.9260253906,1474.1140136719
2018-11-23 08:46:00.000,1473.126953125,1473.4339599609,1474.0129394531
2018-11-23 08:47:00.000,1472.7409667969,1472.8060302734,1473.4759521484
2018-11-23 08:48:00.000,1472.4759521484,1472.5989990234,1472.9560546875
2018-11-23 08:49:00.000,1472.5679931641,1472.5679931641,1472.9119873047
2018-11-23 08:50:00.000,1472.3690185547,1473.2320556641,1473.2320556641
2018-11-23 08:51:00.000,1473.3029785156,1474.3449707031,1474.3559570313
2018-11-23 08:52:00.000,1474.2149658203,1474.2149658203,1474.4630126953
2018-11-23 08:53:00.000,1474.1330566406,1474.1770019531,1474.2769775391
2018-11-23 08:54:00.000,1473.3149414063,1473.3409423828,1474.1739501953
2018-11-23 08:55:00.000,1473.3480224609,1473.8179931641,1473.833984375
2018-11-23 08:56:00.000,1473.0169677734,1473.0190429688,1473.8399658203
2018-11-23 08:57:00.000,1472.9610595703,1473.2080078125,1473.248046875
2018-11-23 08:58:00.000,1473.2199707031,1473.5920410156,1473.6009521484
2018-11-23 08:59:00.000,1473.4959716797,1473.4959716797,1473.8520507813
2018-11-23 09:00:00.000,1473.4520263672,1473.5720214844,1473.7120361328
2018-11-23 09:01:00.000,1472.8900146484,1472.9799804688,1473.708984375
2018-11-23 09:02:00.000,1472.3199462891,1473.0030517578,1473.0030517578
