Date,Low,Close,High
2018-11-14 12:25:00.000,1503.9300537109,1503.9790039063,1504.9489746094
2018-11-14 12:30:00.000,1503.9189453125,1504.7259521484,1504.8919677734
2018-11-14 12:35:00.000,1504.5689697266,1505.9699707031,1506.1300048828
2018-11-14 12:40:00.000,1505.3990478516,1505.7469482422,1506.0720214844
2018-11-14 12:45:00.000,1504.8979492188,1505.2010498047,1505.8620605469
2018-11-14 12:50:00.000,1504.3940429688,1504.3940429688,1505.5009765625
2018-11-14 12:55:00.000,1504.0849609375,1504.6850585938,1504.70703125
2018-11-14 13:00:00.000,1504.2299804688,1504.9000244141,1504.9000244141
2018-11-14 13:05:00.000,1504.9250488281,1505.9289550781,1505.9820556641
2018-11-14 13:10:00.000,1505.7440185547,1505.8470458984,1506.3630371094
2018-11-14 13:15:00.000,1505.8000488281,1506.0190429688,1506.0999755859
2018-11-14 13:20:00.000,1505.5520019531,1505.8239746094,1506.0340576172
2018-11-14 13:25:00.000,1505.8590087891,1506.7030029297,1506.7459716797
2018-11-14 13:30:00.000,1506.8270263672,1507.6419677734,1508.0379638672
2018-11-14 13:35:00.000,1507.6400146484,1509.4200439453,1509.5959472656
2018-11-14 13:40:00.000,1509.0959472656,1509.2790527344,1509.6999511719
2018-11-14 13:45:00.000,1508.7390136719,1509.4890136719,1510.0639648438
2018-11-14 13:50:00.000,1509.5059814453,1511.3740234375,1511.7860107422
2018-11-14 13:55:00.000,1511.0469970703,1511.6309814453,1511.875
2018-11-14 14:00:00.000,1510.8100585938,1511.0949707031,1512.2159423828
2018-11-14 14:05:00.000,1510.7280273438,1511.0150146484,1511.3630371094
2018-11-14 14:10:00.000,1510.9460449219,1511.9909667969,1512.0040283203
2018-11-14 14:15:00.000,1512.0899658203,1512.9110107422,1513.0340576172
2018-11-14 14:20:00.000,1512.9360351563,1513.5529785156,1513.66796875
2018-11-14 14:25:00.000,1513.1910400391,1513.6409912109,1513.6879882813
2018-11-14 14:30:00.000,1511.583984375,1511.583984375,1513.8549804688
2018-11-14 14:35:00.000,1511.2340087891,1511.2340087891,1512.9050292969
2018-11-14 14:40:00.000,1510.6639404297,1511.66796875,1511.6839599609
2018-11-14 14:45:00.000,1509.6560058594,1509.9919433594,1512.4110107422
2018-11-14 14:50:00.000,1507.2800292969,1508.0119628906,1510.4659423828
2018-11-14 14:55:00.000,1507.0319824219,1507.1850585938,1508.3079833984
2018-11-14 15:00:00.000,1505.7010498047,1505.7080078125,1507.8859863281
2018-11-14 15:05:00.000,1505.5439453125,1506.6899414063,1507.4090576172
2018-11-14 15:10:00.000,1506.0699462891,1506.0699462891,1506.8919677734
2018-11-14 15:15:00.000,1504.9689941406,1504.9689941406,1506.0279541016
2018-11-14 15:20:00.000,1504.1579589844,1505.2679443359,1505.3010253906
2018-11-14 15:25:00.000,1504.9350585938,1506.6440429688,1506.6440429688
2018-11-14 15:30:00.000,1506.4630126953,1507.0579833984,1507.3149414063
2018-11-14 15:35:00.000,1506.6639404297,1506.6639404297,1507.5290527344
2018-11-14 15:40:00.000,1504.8120117188,1506.95703125,1507.0720214844
2018-11-14 15:45:00.000,1506.0190429688,1506.4050292969,1507.1929931641
2018-11-14 15:50:00.000,1504.0729980469,1504.1839599609,1506.5649414063
2018-11-14 15:55:00.000,1503.5789794922,1503.8260498047,1504.5389404297
