963.56,964.73,951.72,0.0
967.27,968.68,961.46,0.0
965.82,970.26,962.27,0.0
973.44,974.9,965.7,0.0
978.18,985.69,973.15,0.0
969.55,981.08,967.49,0.0
974.96,974.96,964.35,0.0
981.5,984.65,975.61,0.0
970.65,986.0,968.5,0.0
976.0,977.83,960.65,0.0
957.53,976.79,957.16,0.0
954.02,968.06,951.49,0.0
951.06,957.57,943.61,0.0
947.56,956.18,940.21,0.0
942.94,945.84,935.66,0.0
946.7,954.02,934.66,0.0
937.22,965.09,935.46,0.0
953.71,957.1,937.93,0.0
967.77,967.77,947.45,0.0
971.8,972.75,963.73,0.0
970.0,974.95,966.08,0.0
948.62,975.25,948.21,0.0
935.89,951.48,934.38,0.0
938.42,940.43,920.29,0.0
944.8,951.89,934.84,0.0
937.05,950.59,931.39,0.0
943.66,949.91,935.28,0.0
931.35,951.96,924.93,0.0
934.31,934.31,922.75,0.0
943.69,945.27,938.56,0.0
946.97,947.25,940.87,0.0
957.27,957.45,938.66,0.0
954.1,959.11,951.48,0.0
942.05,958.6,941.26,0.0
944.31,946.03,936.25,0.0
940.51,950.72,935.88,0.0
947.39,948.92,939.29,0.0
966.38,967.47,953.54,0.0
971.67,972.99,961.57,0.0
981.19,981.57,970.15,0.0
984.33,986.42,974.99,0.0
998.07,999.65,983.41,0.0
1003.39,1005.74,998.52,0.0
1000.5,1005.97,994.93,0.0
1013.04,1013.28,996.43,0.0
1008.93,1013.2,1005.48,0.0
1018.15,1022.48,1009.1,0.0
1013.51,1019.35,1012.64,0.0
1020.05,1021.75,1011.83,0.0
1025.58,1028.53,1023.03,0.0
1018.19,1023.98,1016.49,0.0
1020.26,1027.73,1017.14,0.0
1021.42,1027.37,1011.83,0.0
1030.13,1030.17,1021.9,0.0
1027.08,1033.13,1017.52,0.0
1033.34,1036.3,1024.92,0.0
1027.42,1029.73,1022.38,0.0
1026.7,1034.15,1024.3,0.0
1021.08,1024.68,1016.26,0.0
1036.93,1037.04,1025.69,0.0
1046.0,1046.25,1036.95,0.0
1042.78,1046.58,1040.93,0.0
1036.73,1040.2,1028.47,0.0
1044.58,1044.68,1040.83,0.0
1048.27,1049.54,1044.96,0.0
1046.5,1048.1,1037.56,0.0
1051.76,1052.28,1043.33,0.0
1053.25,1053.61,1044.0,0.0
1050.24,1063.61,1046.37,0.0
1043.04,1049.13,1036.44,0.0
1055.34,1057.72,1047.47,0.0
1042.48,1058.18,1042.23,0.0
1038.34,1049.64,1028.81,0.0
1066.82,1068.29,1039.25,0.0
1067.9,1077.47,1067.82,0.0
1042.82,1070.74,1042.82,0.0
1042.87,1059.9,1032.79,0.0
1061.77,1061.77,1042.06,0.0
1053.88,1061.84,1049.82,0.0
1059.44,1059.58,1044.61,0.0
1027.5,1062.88,1027.5,0.0
944.57,973.61,929.02,0.0
1005.34,1005.34,974.44,0.0
993.04,999.23,983.58,0.0
1010.25,1011.11,984.29,0.0
984.91,1013.57,983.74,0.0
991.58,1000.9,974.17,0.0
1000.41,1003.88,994.5,0.0
969.06,991.29,967.16,0.0
947.93,981.6,933.16,0.0
953.77,958.48,934.02,0.0
953.54,963.88,939.69,0.0
931.48,938.9,923.13,0.0
957.05,961.35,942.82,0.0
978.55,979.06,959.18,0.0
979.12,988.92,975.39,0.0
981.25,985.63,961.16,0.0
989.77,991.22,970.06,0.0
1005.93,1013.02,1000.93,0.0
988.46,1014.94,985.88,0.0
977.63,990.29,970.44,0.0
972.0,984.26,963.55,0.0
996.84,996.99,972.22,0.0
1017.74,1018.58,989.06,0.0
1016.29,1022.39,1006.26,0.0
1032.6,1033.01,1022.93,0.0
1045.29,1045.81,1026.14,0.0
1045.73,1051.33,1032.62,0.0
1046.51,1053.1,1038.61,0.0
1054.58,1056.65,1047.48,0.0
1060.51,1069.73,1055.59,0.0
1059.38,1065.93,1049.4,0.0
1047.67,1064.51,1044.68,0.0
1021.43,1053.49,1019.87,0.0
1025.89,1028.41,1012.28,0.0
993.92,1016.74,989.8,0.0
1005.93,1009.33,991.11,0.0
981.54,1005.48,975.49,0.0
983.3,995.59,980.98,0.0
1009.41,1011.92,984.9,0.0
1020.43,1022.65,992.24,0.0
1013.16,1029.28,1007.07,0.0
1028.12,1029.35,1016.26,0.0
1030.18,1034.31,1020.28,0.0
1061.1,1061.1,1028.98,0.0
1063.74,1067.5,1055.16,0.0
1055.52,1067.55,1048.87,0.0
1034.69,1062.31,1032.97,0.0
1032.73,1044.92,1024.66,0.0
1027.36,1040.23,1016.54,0.0
1040.84,1053.45,1034.51,0.0
1065.37,1067.08,1035.95,0.0
1057.77,1067.29,1050.11,0.0
1059.44,1066.85,1050.85,0.0
1059.29,1068.7,1056.6,0.0
1050.84,1066.99,1048.85,0.0
1049.02,1060.17,1047.38,0.0
1047.26,1055.28,1037.72,0.0
1074.61,1076.02,1051.59,0.0
1073.17,1074.69,1067.73,0.0
1071.28,1075.45,1063.61,0.0
1074.4,1083.9,1069.14,0.0
1065.22,1082.51,1062.22,0.0
1073.53,1077.78,1066.87,0.0
1063.32,1071.66,1059.78,0.0
1036.28,1060.34,1034.64,0.0
1031.23,1042.84,1022.48,0.0
1036.45,1040.68,1021.94,0.0
1046.09,1046.69,1033.25,0.0
1057.14,1057.46,1045.7,0.0
1057.2,1060.28,1050.84,0.0
1040.42,1061.63,1039.9,0.0
1020.63,1044.26,1018.35,0.0
1021.78,1029.93,1014.26,0.0
1005.34,1016.06,994.63,0.0
995.68,1011.84,982.52,0.0
1006.16,1009.56,1000.26,0.0
1018.89,1018.97,998.75,0.0
1008.52,1025.84,1000.87,0.0
1011.7,1011.7,993.46,0.0
1049.26,1050.65,1009.74,0.0
1043.09,1048.34,1039.82,0.0
1047.99,1057.71,1041.69,0.0
1048.65,1050.78,1042.43,0.0
1059.6,1060.15,1040.07,0.0
1067.04,1068.35,1054.55,0.0
1068.89,1072.34,1062.38,0.0
1080.72,1081.87,1071.18,0.0
1082.49,1084.61,1074.48,0.0
1080.22,1086.99,1074.32,0.0
1078.19,1084.17,1074.57,0.0
1081.98,1089.68,1076.87,0.0
1092.49,1092.49,1080.05,0.0
1093.41,1099.87,1091.1,0.0
1085.11,1097.11,1078.69,0.0
1074.07,1090.66,1066.86,0.0
1095.59,1095.73,1071.17,0.0
1086.24,1099.32,1085.91,0.0
1090.77,1094.67,1077.93,0.0
1085.09,1092.74,1079.23,0.0
1087.71,1100.73,1079.88,0.0
1082.37,1092.14,1077.83,0.0
1068.74,1083.93,1068.0,0.0
1089.31,1093.87,1061.98,0.0
1089.08,1096.88,1087.09,0.0
1085.78,1091.95,1081.36,0.0
1085.51,1087.4,1078.35,0.0
1092.34,1094.12,1085.94,0.0
1089.89,1091.07,1077.14,0.0
1104.08,1108.52,1091.34,0.0
1098.43,1109.31,1096.2,0.0
1094.52,1101.51,1089.81,0.0
1097.3,1100.27,1087.15,0.0
1095.46,1110.17,1095.12,0.0
1098.88,1098.9,1089.82,0.0
1116.63,1118.35,1096.94,0.0
1109.96,1119.19,1109.95,0.0
1110.38,1117.65,1107.61,0.0
1106.48,1110.44,1100.61,0.0
1103.86,1112.41,1102.09,0.0
1091.65,1106.11,1088.83,0.0
1089.32,1090.37,1079.6,0.0
1091.69,1095.55,1083.59,0.0
1096.59,1097.97,1088.44,0.0
1089.47,1102.7,1087.92,0.0
1109.37,1114.97,1098.63,0.0
1098.69,1111.64,1094.01,0.0
1105.31,1107.8,1099.35,0.0
1113.42,1116.1,1102.7,0.0
1106.34,1112.42,1101.73,0.0
1103.12,1109.74,1097.66,0.0
1094.55,1100.09,1086.03,0.0
1104.04,1104.73,1088.87,0.0
1083.92,1097.98,1079.67,0.0
1086.53,1089.34,1078.27,0.0
1106.32,1106.81,1090.57,0.0
1110.55,1110.55,1101.36,0.0
1106.55,1119.07,1103.11,0.0
1088.81,1103.53,1087.42,0.0
1100.0,1102.15,1083.16,0.0
1104.35,1121.38,1100.75,0.0
1107.05,1110.12,1096.73,0.0
1134.27,1134.35,1111.77,0.0
1145.51,1145.51,1129.72,0.0
1149.56,1149.8,1135.13,0.0
1144.44,1149.93,1141.07,0.0
1148.98,1157.22,1144.62,0.0
1145.63,1150.22,1142.84,0.0
1133.52,1151.3,1131.12,0.0
1139.16,1139.16,1133.68,0.0
1146.15,1150.39,1141.24,0.0
1155.84,1155.84,1143.81,0.0
1156.4,1159.1,1148.38,0.0
1153.85,1157.91,1149.9,0.0
1153.13,1156.72,1148.37,0.0
1154.19,1160.39,1149.13,0.0
1166.0,1166.49,1158.23,0.0
1163.27,1169.46,1161.33,0.0
1160.55,1162.23,1156.27,0.0
1160.28,1161.6,1154.81,0.0
1159.8,1163.42,1158.05,0.0
1165.11,1165.9,1160.68,0.0
1155.57,1165.59,1155.57,0.0
1176.85,1177.0,1161.12,0.0
1165.88,1181.56,1165.78,0.0
1151.8,1167.09,1149.21,0.0
1159.45,1164.96,1152.03,0.0
1152.61,1160.42,1149.38,0.0
1174.36,1175.03,1154.88,0.0
1174.1,1178.06,1172.77,0.0
1174.43,1179.84,1171.08,0.0
1173.28,1174.47,1163.05,0.0
1179.29,1180.59,1172.48,0.0
1155.64,1182.56,1153.6,0.0
1136.42,1157.32,1136.42,0.0
1150.84,1156.69,1138.42,0.0
1148.74,1158.59,1138.41,0.0
1152.69,1156.49,1148.66,0.0
1173.85,1176.29,1156.31,0.0
1165.71,1173.28,1165.21,0.0
1151.8,1168.13,1151.8,0.0
1147.22,1150.29,1139.65,0.0
1146.79,1156.2,1141.77,0.0
1130.42,1153.66,1120.68,0.0
1138.72,1144.25,1126.59,0.0
1139.31,1146.26,1133.38,0.0
1140.5,1148.66,1136.7,0.0
1132.83,1144.7,1127.63,0.0
1134.83,1137.51,1130.63,0.0
1127.0,1135.03,1122.32,0.0
1139.97,1140.41,1117.9,0.0
1134.05,1146.08,1134.05,0.0
1125.85,1137.58,1119.53,0.0
1128.0,1133.32,1125.6,0.0
1110.69,1131.26,1103.98,0.0
1117.23,1119.04,1105.75,0.0
1112.35,1115.97,1100.76,0.0
1098.07,1109.0,1090.16,0.0
1102.3,1108.91,1085.06,0.0
1116.79,1118.97,1101.48,0.0
1128.66,1131.85,1111.96,0.0
1119.16,1134.51,1119.16,0.0
1103.61,1112.66,1103.02,0.0
1110.8,1115.51,1105.67,0.0
1112.38,1125.07,1111.19,0.0
1117.98,1127.54,1105.5,0.0
1122.89,1128.47,1119.09,0.0
1126.58,1136.24,1123.62,0.0
1118.99,1130.16,1116.04,0.0
1102.22,1113.37,1101.44,0.0
1091.56,1101.87,1089.27,0.0
1064.6,1073.57,1045.58,0.0
1055.45,1079.71,1055.45,0.0
1075.33,1078.18,1061.02,0.0
1091.37,1093.86,1081.2,0.0
1106.92,1107.45,1100.06,0.0
1105.94,1110.89,1098.18,0.0
1113.27,1114.72,1101.47,0.0
1127.08,1127.08,1108.54,0.0
1127.1,1129.84,1120.51,0.0
1132.27,1132.42,1122.25,0.0
1138.06,1140.86,1136.08,0.0
1134.87,1138.75,1131.9,0.0
1145.6,1146.7,1133.63,0.0
1151.27,1152.73,1141.92,0.0
1149.13,1151.63,1144.56,0.0
1156.52,1157.61,1145.41,0.0
1145.56,1154.65,1144.27,0.0
1151.37,1152.99,1145.2,0.0
1148.69,1152.54,1145.98,0.0
1131.72,1143.94,1128.9,0.0
1137.87,1141.42,1134.47,0.0
1129.88,1135.39,1122.9,0.0
1123.81,1131.12,1121.44,0.0
1106.79,1125.38,1105.01,0.0
1116.84,1124.75,1109.5,0.0
1140.58,1141.59,1125.25,0.0
1141.13,1144.62,1137.6,0.0
1161.46,1161.46,1148.43,0.0
1162.84,1163.06,1154.66,0.0
1163.46,1167.1,1158.84,0.0
1153.87,1162.0,1146.72,0.0
1148.64,1160.91,1146.44,0.0
1148.83,1153.06,1139.89,0.0
1157.83,1159.33,1140.38,0.0
1157.13,1160.96,1150.19,0.0
1167.53,1167.72,1158.46,18419810414017.0
1173.79,1175.08,1167.15,0.0
1166.53,1169.09,1161.23,0.0
1166.54,1171.84,1164.42,0.0
1173.48,1173.48,1158.83,0.0
1157.68,1171.46,1157.68,61056208202789.0
1158.06,1165.43,1157.0,0.0
1166.15,1168.95,1160.04,0.0
1167.07,1173.12,1163.76,0.0
1137.69,1154.68,1137.69,0.0
1134.97,1146.16,1134.97,0.0
1151.92,1152.48,1126.05,0.0
1140.4,1157.52,1139.92,0.0
1149.12,1152.52,1141.95,0.0
1151.36,1158.4,1148.96,0.0
1159.47,1161.49,1151.48,0.0
1133.67,1146.99,1129.34,0.0
1128.86,1137.74,1126.65,0.0
1102.96,1127.5,1102.96,0.0
1112.25,1117.19,1098.19,0.0
1095.69,1113.58,1091.51,0.0
1089.92,1098.38,1086.97,0.0
1106.49,1111.53,1097.88,0.0
1092.07,1092.32,1070.92,0.0
1073.15,1095.27,1072.78,0.0
1055.24,1069.82,1053.05,0.0
1068.89,1069.33,1048.47,0.0
1072.36,1082.91,1068.31,0.0
1100.03,1103.68,1077.89,0.0
1115.23,1118.65,1102.04,0.0
1118.05,1119.9,1104.13,0.0
1127.26,1128.49,1120.71,0.0
1118.86,1127.77,1115.16,0.0
1135.15,1137.01,1120.21,0.0
1120.58,1142.11,1119.36,0.0
1103.39,1116.84,1101.22,0.0
1099.19,1099.42,1075.48,0.0
1108.13,1109.11,1094.92,0.0
1091.62,1103.29,1085.88,0.0
1079.64,1086.85,1077.11,0.0
1056.12,1081.83,1052.74,0.0
1076.71,1078.18,1052.07,0.0
1093.59,1094.41,1084.51,0.0
1088.16,1094.82,1067.54,0.0
1091.0,1100.51,1082.63,0.0
1086.38,1092.13,1080.2,0.0
1078.13,1089.79,1070.58,0.0
1070.5,1083.08,1066.71,0.0
1068.79,1073.35,1059.43,0.0
1065.97,1071.25,1053.31,0.0
1039.05,1087.18,1035.92,0.0
1012.7,1035.56,1011.29,0.0
981.51,1008.23,979.39,0.0
939.63,996.43,939.63,0.0
947.78,966.33,901.01,0.0
902.07,954.12,901.95,0.0
930.03,930.03,860.41,0.0
904.58,952.37,893.3,0.0
937.7,937.72,892.9,0.0
957.59,960.33,919.14,0.0
967.58,969.37,949.12,0.0
957.37,963.81,936.05,0.0
957.53,965.16,939.85,0.0
893.08,947.33,890.93,0.0
877.43,893.91,851.14,0.0
887.85,904.81,867.74,0.0
905.67,911.95,891.57,0.0
916.26,934.37,899.34,0.0
903.21,930.85,902.16,0.0
904.32,907.47,884.0,0.0
927.37,928.48,907.91,0.0
930.13,938.28,921.2,0.0
954.63,963.09,930.74,0.0
961.55,966.08,942.85,0.0
932.1,951.38,927.1,0.0
887.41,915.38,886.54,0.0
887.27,899.58,875.12,0.0
918.02,918.02,899.75,0.0
918.82,925.27,904.66,0.0
884.6,917.29,883.09,0.0
862.58,875.84,859.69,0.0
878.4,884.33,853.48,0.0
890.68,895.28,867.74,0.0
924.62,926.32,899.01,0.0
927.15,939.14,924.11,0.0
895.42,914.41,895.01,0.0
918.76,918.76,888.41,0.0
906.4,919.0,905.72,0.0
862.17,887.88,862.17,0.0
862.35,873.66,833.03,0.0
872.98,884.52,846.18,0.0
927.27,927.27,891.98,0.0
904.35,927.71,901.64,0.0
930.36,931.72,902.12,0.0
910.17,928.95,903.29,0.0
902.72,909.24,885.45,0.0
867.02,890.28,855.74,0.0
899.76,899.76,869.98,0.0
920.5,920.5,897.4,0.0
918.28,933.58,912.72,0.0
948.29,948.29,921.05,0.0
946.78,952.21,937.35,0.0
957.74,960.7,933.51,0.0
936.22,965.45,933.35,0.0
956.39,959.67,936.8,0.0
939.4,969.6,933.33,0.0
945.53,949.45,926.59,0.0
942.22,952.71,939.24,0.0
934.05,951.3,927.38,0.0
965.2,965.74,934.91,0.0
978.08,978.61,964.41,0.0
975.67,985.87,965.24,0.0
983.08,996.67,972.66,0.0
1029.34,1029.66,1003.37,0.0
1025.72,1037.43,1019.91,0.0
990.44,1021.08,990.44,0.0
945.86,969.35,940.95,0.0
964.9,965.72,942.25,0.0
979.78,989.62,947.39,0.0
987.16,993.47,979.25,0.0
968.39,984.74,960.98,0.0
970.45,982.94,967.77,0.0
946.72,979.96,936.86,0.0
945.9,957.03,925.21,0.0
976.51,978.8,942.63,0.0
962.91,985.48,959.47,0.0
959.34,965.49,946.84,0.0
961.17,970.24,951.82,0.0
947.46,959.86,938.79,0.0
941.25,949.31,935.96,0.0
907.4,934.94,905.99,0.0
905.76,917.46,899.09,0.0
888.81,913.96,886.99,0.0
886.51,905.05,875.81,0.0
889.22,895.59,872.93,0.0
927.16,927.47,899.36,0.0
931.44,933.0,916.01,0.0
979.36,981.74,917.39,0.0
967.31,981.36,964.19,0.0
974.48,980.56,971.32,0.0
988.71,992.03,976.04,0.0
977.46,987.19,971.8,0.0
978.82,989.59,964.82,0.0
956.57,986.12,956.38,0.0
963.25,972.72,946.68,0.0
941.85,961.35,941.66,0.0
956.12,968.76,937.62,0.0
939.3,959.82,936.66,0.0
946.68,951.5,932.11,0.0
937.69,950.0,935.26,0.0
934.27,949.44,930.06,0.0
959.67,960.55,927.47,0.0
959.6,973.85,953.5,0.0
970.9,970.9,960.24,0.0
982.08,982.08,972.49,0.0
976.9,985.89,975.58,0.0
969.36,981.37,966.94,0.0
977.52,977.52,967.31,0.0
987.85,988.16,975.85,0.0
999.43,1005.33,980.95,0.0
1018.8,1018.8,1000.7,0.0
1006.31,1015.85,1002.3,0.0
1002.18,1005.32,998.28,0.0
996.89,1001.3,994.18,0.0
1012.68,1013.88,1002.16,0.0
1009.61,1015.42,1005.67,0.0
1015.5,1025.23,1010.66,0.0
1009.0,1023.5,1000.56,0.0
1013.51,1014.27,1000.06,0.0
1025.06,1026.27,1016.16,0.0
1028.62,1029.65,1013.88,0.0
1037.82,1041.54,1029.25,0.0
1033.3,1040.15,1030.44,0.0
1042.37,1042.61,1029.48,0.0
1034.04,1040.22,1023.97,0.0
1026.0,1031.27,1018.78,0.0
1046.01,1050.88,1028.11,0.0
1041.4,1051.41,1038.04,0.0
1028.36,1036.56,1021.77,0.0
1036.34,1044.54,1033.47,0.0
1078.66,1083.15,1062.88,0.0
1074.11,1077.38,1064.86,0.0
1074.37,1077.34,1062.73,0.0
1074.61,1084.59,1071.96,0.0
1077.12,1082.97,1071.74,0.0
1065.37,1075.59,1058.5,0.0
1074.31,1080.77,1070.39,0.0
1069.64,1080.28,1067.14,0.0
1082.7,1085.55,1074.32,0.0
1088.18,1088.77,1071.19,0.0
1099.55,1101.56,1092.19,0.0
1111.96,1112.8,1100.31,0.0
1106.42,1113.45,1104.56,0.0
1096.06,1108.19,1087.51,0.0
1096.17,1100.19,1085.33,0.0
1100.01,1102.14,1091.43,0.0
1093.57,1097.49,1082.25,0.0
1102.17,1102.46,1092.92,0.0
1101.76,1109.78,1099.23,0.0
1104.58,1108.88,1092.72,0.0
1105.11,1106.75,1096.91,0.0
1097.42,1101.57,1091.59,0.0
1057.57,1091.68,1055.48,0.0
1062.64,1068.97,1054.93,0.0
1091.31,1091.31,1071.62,0.0
1089.8,1095.19,1083.9,0.0
1092.31,1094.44,1084.38,0.0
1106.12,1106.24,1098.63,0.0
1115.66,1117.81,1109.57,0.0
1121.1,1121.1,1112.32,0.0
1123.35,1127.54,1117.1,0.0
1104.62,1116.07,1100.73,0.0
1088.76,1110.75,1085.44,0.0
1077.34,1096.29,1070.64,0.0
1084.29,1084.57,1068.27,0.0
1102.88,1102.88,1079.94,0.0
1095.42,1110.01,1093.34,0.0
1083.92,1096.84,1081.27,0.0
1058.32,1081.22,1054.46,0.0
1074.48,1074.88,1062.67,0.0
1086.47,1086.47,1064.04,0.0
1080.56,1088.84,1079.56,0.0
1041.61,1070.78,1036.82,0.0
1036.4,1051.54,1030.94,0.0
1013.62,1031.95,1013.62,0.0
1026.8,1032.38,1014.29,0.0
1049.86,1050.91,1024.89,0.0
1027.72,1048.0,1025.41,0.0
1036.41,1044.22,1021.76,0.0
1055.24,1060.25,1032.67,0.0
1036.15,1053.78,1033.62,0.0
1041.64,1052.42,1039.64,0.0
1055.73,1055.97,1037.26,0.0
1007.32,1048.09,1004.57,0.0
1026.62,1030.86,1015.17,0.0
1041.67,1044.87,1034.57,0.0
1059.62,1060.78,1053.23,0.0
1051.48,1071.42,1044.87,0.0
1030.71,1032.33,1011.95,0.0
1018.54,1030.45,1015.47,16432565386010.0
1018.53,1029.48,1006.28,0.0
1026.5,1030.72,1015.76,0.0
1032.41,1033.13,1018.16,0.0
1004.87,1026.07,994.75,0.0
999.22,1015.51,996.36,0.0
986.94,995.23,983.25,0.0
955.98,971.14,955.14,0.0
975.97,977.5,955.01,0.0
1000.53,1004.17,984.22,0.0
974.56,992.71,973.75,0.0
986.62,988.13,971.42,0.0
985.03,995.52,976.26,0.0
985.12,1000.68,976.88,0.0
1001.83,1006.91,988.75,0.0
986.61,1000.02,982.63,0.0
975.98,991.49,969.16,0.0
956.7,980.53,946.37,0.0
946.12,956.76,941.11,0.0
976.01,997.06,971.43,0.0
971.66,976.03,958.27,0.0
977.53,980.37,973.77,0.0
981.05,992.44,971.76,0.0
1000.19,1000.9,980.89,0.0
1014.99,1016.12,996.68,0.0
1009.84,1015.64,1005.18,0.0
985.34,999.5,984.32,0.0
981.64,989.9,976.39,0.0
991.97,993.15,981.19,0.0
979.53,996.01,971.9,0.0
1019.06,1019.06,998.25,0.0
1024.86,1030.62,1019.08,0.0
1040.16,1040.16,1026.62,0.0
1038.42,1042.32,1030.36,0.0
1035.87,1048.38,1028.02,0.0
1023.87,1035.52,1023.87,0.0
1020.44,1025.94,1018.54,0.0
1028.09,1032.76,1016.74,0.0
1026.12,1029.87,1019.01,0.0
1013.72,1021.78,1009.32,0.0
1030.94,1033.82,1016.78,0.0
1037.8,1037.8,1029.4,0.0
1024.44,1041.2,1022.21,0.0
1032.82,1034.09,1017.0,0.0
1050.71,1051.46,1036.52,0.0
1041.56,1052.76,1037.9,0.0
1021.81,1033.53,1011.67,0.0
1021.77,1026.36,1015.47,0.0
1029.3,1034.41,1014.83,0.0
1048.37,1053.52,1021.09,0.0
1059.75,1061.97,1042.21,0.0
1066.13,1067.89,1056.87,0.0
1068.16,1071.41,1061.61,0.0
1065.91,1068.99,1060.99,0.0
1058.1,1079.85,1053.49,0.0
1081.07,1081.26,1059.72,0.0
1076.44,1082.85,1074.24,0.0
1075.7,1077.96,1063.29,0.0
1079.95,1079.95,1069.65,0.0
1083.67,1085.28,1075.99,0.0
1079.52,1082.5,1070.29,0.0
1077.27,1079.55,1071.53,0.0
1079.46,1083.39,1074.01,0.0
1075.17,1077.49,1072.86,0.0
1078.04,1078.34,1071.71,0.0
1091.45,1092.6,1080.92,0.0
1084.06,1093.74,1081.01,0.0
1085.07,1086.29,1079.85,0.0
1061.8,1077.09,1057.85,0.0
1055.17,1072.85,1051.01,0.0
1058.58,1059.12,1049.05,0.0
1065.55,1065.55,1055.92,0.0
1040.83,1059.68,1040.83,0.0
1045.73,1050.58,1040.39,0.0
1038.38,1044.23,1033.02,0.0
1043.93,1048.27,1034.24,0.0
1049.52,1052.75,1039.99,0.0
1035.74,1050.25,1032.53,0.0
1038.13,1040.74,1028.93,0.0
1058.45,1063.74,1038.41,0.0
1070.87,1074.83,1064.53,0.0
