Date,Low,Close,High
2018-11-22 12:30:00.000,1470.0649414063,1470.9759521484,1471.0870361328
2018-11-22 12:35:00.000,1470.2879638672,1472.5520019531,1472.5520019531
2018-11-22 12:40:00.000,1472.3039550781,1472.6240234375,1472.6920166016
2018-11-22 12:45:00.000,1472.0489501953,1472.0560302734,1472.7900390625
2018-11-22 12:50:00.000,1471.9449462891,1472.0340576172,1472.4210205078
2018-11-22 12:55:00.000,1471.3220214844,1471.3220214844,1472.2869873047
2018-11-22 13:00:00.000,1470.4790039063,1471.4739990234,1471.5360107422
2018-11-22 13:05:00.000,1470.7370605469,1470.8170166016,1471.4720458984
2018-11-22 13:10:00.000,1469.5129394531,1469.8299560547,1470.8270263672
2018-11-22 13:15:00.000,1469.8890380859,1470.6419677734,1470.8489990234
2018-11-22 13:20:00.000,1470.2550048828,1470.2919921875,1471.5279541016
2018-11-22 13:25:00.000,1469.7869873047,1469.8699951172,1470.5109863281
2018-11-22 13:30:00.000,1469.5109863281,1469.5550537109,1469.8540039063
2018-11-22 13:35:00.000,1468.9040527344,1469.376953125,1469.7349853516
2018-11-22 13:40:00.000,1468.4389648438,1468.9849853516,1469.4260253906
2018-11-22 13:45:00.000,1468.1350097656,1468.2509765625,1469.0670166016
2018-11-22 13:50:00.000,1467.8039550781,1468.1510009766,1468.4630126953
2018-11-22 13:55:00.000,1467.1440429688,1467.1440429688,1468.1510009766
2018-11-22 14:00:00.000,1466.8349609375,1466.9379882813,1467.6020507813
2018-11-22 14:05:00.000,1466.5109863281,1466.8449707031,1467.3840332031
2018-11-22 14:10:00.000,1466.8010253906,1467.0789794922,1467.2259521484
2018-11-22 14:15:00.000,1466.5190429688,1466.7829589844,1467.0439453125
2018-11-22 14:20:00.000,1466.54296875,1467.1469726563,1467.6739501953
2018-11-22 14:25:00.000,1466.9119873047,1467.4520263672,1467.5679931641
2018-11-22 14:30:00.000,1467.3549804688,1468.248046875,1468.3129882813
2018-11-22 14:35:00.000,1468.2430419922,1468.7130126953,1468.9000244141
2018-11-22 14:40:00.000,1468.6970214844,1469.7170410156,1469.7459716797
2018-11-22 14:45:00.000,1469.4530029297,1469.7359619141,1469.9029541016
2018-11-22 14:50:00.000,1469.6810302734,1470.9050292969,1470.9050292969
2018-11-22 14:55:00.000,1470.3160400391,1470.3160400391,1470.9969482422
2018-11-22 15:00:00.000,1469.4260253906,1470.9659423828,1470.9780273438
2018-11-22 15:05:00.000,1470.9379882813,1471.4370117188,1472.3489990234
2018-11-22 15:10:00.000,1471.4809570313,1472.1750488281,1472.3129882813
2018-11-22 15:15:00.000,1471.1080322266,1471.1080322266,1472.4110107422
2018-11-22 15:20:00.000,1470.7819824219,1471.1669921875,1471.6240234375
2018-11-22 15:25:00.000,1469.3740234375,1469.3740234375,1471.1970214844
2018-11-22 15:30:00.000,1469.4530029297,1470.8110351563,1470.8110351563
2018-11-22 15:35:00.000,1469.5169677734,1469.958984375,1470.8409423828
2018-11-22 15:40:00.000,1469.6070556641,1469.8270263672,1470.3229980469
2018-11-22 15:45:00.000,1469.8530273438,1470.1729736328,1470.3630371094
2018-11-22 15:50:00.000,1470.1650390625,1470.1800537109,1470.5260009766
2018-11-22 15:55:00.000,1468.5190429688,1468.7099609375,1470.2199707031
2018-11-22 16:00:00.000,1467.3559570313,1468.4300537109,1468.7230224609
2018-11-22 16:05:00.000,1468.3270263672,1468.4620361328,1468.8470458984
2018-11-22 16:10:00.000,1468.3489990234,1468.3590087891,1468.8940429688
2018-11-22 16:15:00.000,1467.9479980469,1467.9479980469,1468.5450439453
2018-11-22 16:20:00.000,1467.5699462891,1467.8669433594,1468.1820068359
2018-11-22 16:25:00.000,1466.3919677734,1466.3919677734,1467.876953125
2018-11-23 08:00:00.000,1466.0600585938,1466.0600585938,1467.91796875
2018-11-23 08:05:00.000,1465.0789794922,1466.3220214844,1466.8000488281
2018-11-23 08:10:00.000,1465.8699951172,1469.5660400391,1469.5660400391
2018-11-23 08:15:00.000,1468.4279785156,1471.2180175781,1471.3100585938
2018-11-23 08:20:00.000,1470.9139404297,1472.2049560547,1472.458984375
2018-11-23 08:25:00.000,1471.1550292969,1471.9859619141,1472.2399902344
2018-11-23 08:30:00.000,1470,1471.3289794922,1472.4720458984
2018-11-23 08:35:00.000,1469.9110107422,1471.0610351563,1471.2950439453
2018-11-23 08:40:00.000,1470.8890380859,1473.8239746094,1473.8709716797
2018-11-23 08:45:00.000,1472.4759521484,1472.5679931641,1474.1140136719
2018-11-23 08:50:00.000,1472.3690185547,1473.3409423828,1474.4630126953
2018-11-23 08:55:00.000,1472.9610595703,1473.4959716797,1473.8520507813
2018-11-23 09:00:00.000,1471.8790283203,1472.2249755859,1473.7120361328
2018-11-23 09:05:00.000,1471.7290039063,1473.0379638672,1473.0520019531
2018-11-23 09:10:00.000,1472.1739501953,1473.1280517578,1473.3790283203
2018-11-23 09:15:00.000,1470.6169433594,1472.0090332031,1473.3360595703
2018-11-23 09:20:00.000,1472.041015625,1474.7290039063,1474.7810058594
2018-11-23 09:25:00.000,1474.5710449219,1476.3959960938,1476.4849853516
2018-11-23 09:30:00.000,1475.5939941406,1475.8709716797,1476.583984375
2018-11-23 09:35:00.000,1475.3719482422,1476.0150146484,1476.3459472656
2018-11-23 09:40:00.000,1475.0539550781,1475.1469726563,1476.2860107422
2018-11-23 09:45:00.000,1475.3439941406,1476.4639892578,1476.4639892578
2018-11-23 09:50:00.000,1475.9680175781,1477.1979980469,1477.1979980469
2018-11-23 09:55:00.000,1477.1789550781,1477.3559570313,1477.6469726563
2018-11-23 10:00:00.000,1476.79296875,1476.8940429688,1477.5179443359
2018-11-23 10:05:00.000,1476.0009765625,1476.0500488281,1476.9350585938
2018-11-23 10:10:00.000,1475.3690185547,1475.3919677734,1476.166015625
2018-11-23 10:15:00.000,1474.1899414063,1474.8509521484,1475.7110595703
2018-11-23 10:20:00.000,1474.4620361328,1475.1199951172,1475.1199951172
2018-11-23 10:25:00.000,1474.0830078125,1474.3100585938,1475.3079833984
2018-11-23 10:30:00.000,1474.3299560547,1474.4639892578,1475.7810058594
2018-11-23 10:35:00.000,1473.7939453125,1474.7399902344,1474.9219970703
